  cell  ,E,W,N,S
"(192, 67)",0,1,0,1
"(193, 67)",0,1,1,0
"(194, 67)",0,1,0,0
"(195, 67)",0,1,0,1
"(196, 67)",1,0,1,0
"(197, 67)",1,1,0,0
"(198, 67)",1,0,0,1
"(199, 67)",0,1,1,1
"(200, 67)",1,0,1,0
"(1, 68)",1,1,0,0
"(2, 68)",1,1,0,0
"(3, 68)",0,1,0,1
"(4, 68)",1,1,1,0
"(5, 68)",1,1,0,0
"(6, 68)",1,1,0,0
"(7, 68)",1,1,0,0
"(8, 68)",1,0,0,0
"(9, 68)",1,0,0,1
"(10, 68)",0,1,1,0
"(11, 68)",1,0,0,1
"(12, 68)",1,0,1,0
"(13, 68)",0,1,0,1
"(14, 68)",1,1,1,0
"(15, 68)",0,1,0,1
"(16, 68)",1,0,1,0
"(17, 68)",1,0,0,1
"(18, 68)",0,1,1,0
"(19, 68)",1,1,0,0
"(20, 68)",1,1,0,0
"(21, 68)",1,1,0,0
"(22, 68)",1,0,0,0
"(23, 68)",1,1,0,0
"(24, 68)",0,1,0,1
"(25, 68)",1,1,1,0
"(26, 68)",0,0,0,1
"(27, 68)",1,0,1,1
"(28, 68)",1,0,1,1
"(29, 68)",0,0,1,0
"(30, 68)",1,1,0,0
"(31, 68)",1,1,0,0
"(32, 68)",1,1,0,0
"(33, 68)",0,1,0,1
"(34, 68)",1,1,1,0
"(35, 68)",0,1,0,1
"(36, 68)",0,1,1,1
"(37, 68)",0,0,1,1
"(38, 68)",0,0,1,0
"(39, 68)",1,1,0,0
"(40, 68)",1,1,0,0
"(41, 68)",0,0,0,1
"(42, 68)",0,1,1,1
"(43, 68)",0,1,1,0
"(44, 68)",0,1,0,1
"(45, 68)",1,0,1,0
"(46, 68)",1,0,0,0
"(47, 68)",0,1,0,1
"(48, 68)",0,1,1,0
"(49, 68)",0,1,0,1
"(50, 68)",0,0,1,1
"(51, 68)",1,0,1,0
"(52, 68)",1,1,0,0
"(53, 68)",1,0,0,1
"(54, 68)",0,0,1,1
"(55, 68)",0,0,1,1
"(56, 68)",1,0,1,0
"(57, 68)",0,1,0,1
"(58, 68)",1,0,1,1
"(59, 68)",1,0,1,0
"(60, 68)",1,1,0,0
"(61, 68)",0,1,0,1
"(62, 68)",1,0,1,0
"(63, 68)",1,1,0,0
"(64, 68)",1,1,0,0
"(65, 68)",0,1,0,0
"(66, 68)",0,1,0,1
"(67, 68)",1,0,1,0
"(68, 68)",0,1,0,0
"(69, 68)",0,1,0,1
"(70, 68)",0,1,1,1
"(71, 68)",1,1,1,0
"(72, 68)",0,1,0,1
"(73, 68)",1,0,1,0
"(74, 68)",1,0,0,1
"(75, 68)",1,0,1,0
"(76, 68)",0,1,0,1
"(77, 68)",1,0,1,0
"(78, 68)",1,0,0,1
"(79, 68)",1,0,1,0
"(80, 68)",0,1,0,1
"(81, 68)",0,0,1,1
"(82, 68)",0,1,1,1
"(83, 68)",0,1,1,0
"(84, 68)",0,1,0,1
"(85, 68)",0,0,1,1
"(86, 68)",0,0,1,1
"(87, 68)",0,0,1,1
"(88, 68)",0,1,1,0
"(89, 68)",1,0,0,1
"(90, 68)",0,1,1,0
"(91, 68)",1,0,0,0
"(92, 68)",1,1,0,0
"(93, 68)",1,1,0,0
"(94, 68)",0,1,0,0
"(95, 68)",1,1,0,0
"(96, 68)",1,0,0,0
"(97, 68)",1,1,0,0
"(98, 68)",1,0,0,1
"(99, 68)",0,1,1,0
"(100, 68)",1,1,0,0
"(101, 68)",1,0,0,1
"(102, 68)",1,0,1,0
"(103, 68)",1,1,0,0
"(104, 68)",0,1,0,1
"(105, 68)",0,0,1,0
"(106, 68)",1,1,0,0
"(107, 68)",1,1,0,0
"(108, 68)",1,1,0,0
"(109, 68)",1,1,0,0
"(110, 68)",0,1,0,1
"(111, 68)",0,0,1,1
"(112, 68)",1,0,1,0
"(113, 68)",1,0,0,1
"(114, 68)",1,0,1,0
"(115, 68)",1,1,0,0
"(116, 68)",1,1,0,0
"(117, 68)",0,0,0,1
"(118, 68)",0,0,1,1
"(119, 68)",1,0,1,1
"(120, 68)",0,1,1,0
"(121, 68)",0,1,0,1
"(122, 68)",1,0,1,0
"(123, 68)",0,1,0,1
"(124, 68)",1,0,1,0
"(125, 68)",0,1,0,1
"(126, 68)",1,0,1,0
"(127, 68)",0,1,0,1
"(128, 68)",0,1,1,0
"(129, 68)",1,0,0,1
"(130, 68)",0,0,1,1
"(131, 68)",0,1,1,0
"(132, 68)",1,1,0,0
"(133, 68)",1,1,0,0
"(134, 68)",1,0,0,0
"(135, 68)",1,1,0,0
"(136, 68)",0,1,0,1
"(137, 68)",0,1,1,1
"(138, 68)",0,1,1,0
"(139, 68)",0,1,0,1
"(140, 68)",0,0,1,0
"(141, 68)",1,0,0,1
"(142, 68)",0,1,1,0
"(143, 68)",1,1,0,0
"(144, 68)",1,0,0,1
"(145, 68)",0,0,1,1
"(146, 68)",0,1,1,0
"(147, 68)",1,1,0,1
"(148, 68)",1,0,1,0
"(149, 68)",1,0,0,0
"(150, 68)",1,1,0,0
"(151, 68)",0,1,0,1
"(152, 68)",0,0,1,1
"(153, 68)",0,1,1,1
"(154, 68)",0,1,1,0
"(155, 68)",1,1,0,1
"(156, 68)",0,1,1,0
"(157, 68)",1,1,0,0
"(158, 68)",1,1,0,0
"(159, 68)",1,1,0,0
"(160, 68)",1,0,0,0
"(161, 68)",0,1,0,1
"(162, 68)",1,0,1,0
"(163, 68)",1,0,0,1
"(164, 68)",1,0,1,0
"(165, 68)",0,1,0,0
"(166, 68)",1,1,0,0
"(167, 68)",1,1,0,0
"(168, 68)",1,0,0,1
"(169, 68)",0,1,1,0
"(170, 68)",1,0,0,0
"(171, 68)",0,1,0,1
"(172, 68)",1,0,1,0
"(173, 68)",0,1,0,1
"(174, 68)",1,0,1,1
"(175, 68)",0,1,1,0
"(176, 68)",0,1,0,0
"(177, 68)",1,0,0,1
"(178, 68)",0,0,1,1
"(179, 68)",0,0,1,1
"(180, 68)",0,0,1,1
"(181, 68)",0,1,1,0
"(182, 68)",1,0,0,1
"(183, 68)",0,0,1,1
"(184, 68)",0,0,1,1
"(185, 68)",0,0,1,1
"(186, 68)",1,0,1,0
"(187, 68)",0,1,0,1
"(188, 68)",1,0,1,0
"(189, 68)",0,0,0,1
"(190, 68)",1,0,1,1
"(191, 68)",0,1,1,1
"(192, 68)",1,0,1,0
"(193, 68)",1,0,0,1
"(194, 68)",0,0,1,1
"(195, 68)",1,0,1,1
"(196, 68)",0,1,1,0
"(197, 68)",1,1,0,0
"(198, 68)",1,1,0,0
"(199, 68)",1,0,0,1
"(200, 68)",1,1,1,0
"(1, 69)",1,1,0,0
"(2, 69)",0,1,0,1
"(3, 69)",1,0,1,0
"(4, 69)",1,1,0,0
"(5, 69)",1,1,0,0
"(6, 69)",1,1,0,0
"(7, 69)",1,1,0,1
"(8, 69)",0,1,1,0
"(9, 69)",1,1,0,0
"(10, 69)",1,0,0,1
"(11, 69)",0,1,1,0
"(12, 69)",0,1,0,1
"(13, 69)",1,0,1,0
"(14, 69)",0,1,0,0
"(15, 69)",1,0,0,1
"(16, 69)",0,1,1,0
"(17, 69)",1,1,0,0
"(18, 69)",0,0,0,1
"(19, 69)",0,1,1,1
"(20, 69)",0,1,1,0
"(21, 69)",1,1,0,1
"(22, 69)",1,1,1,0
"(23, 69)",0,1,0,1
"(24, 69)",1,0,1,0
"(25, 69)",0,1,0,1
"(26, 69)",1,0,1,0
"(27, 69)",0,1,0,0
"(28, 69)",1,1,0,0
"(29, 69)",1,0,0,1
"(30, 69)",0,1,1,0
"(31, 69)",1,1,0,0
"(32, 69)",0,1,0,1
"(33, 69)",0,0,1,0
"(34, 69)",1,1,0,0
"(35, 69)",1,0,0,1
"(36, 69)",1,0,1,0
"(37, 69)",1,0,0,1
"(38, 69)",0,0,1,1
"(39, 69)",0,1,1,0
"(40, 69)",1,1,0,1
"(41, 69)",0,0,1,1
"(42, 69)",1,0,1,0
"(43, 69)",1,0,0,1
"(44, 69)",1,0,1,0
"(45, 69)",1,1,0,0
"(46, 69)",1,1,0,0
"(47, 69)",1,0,0,1
"(48, 69)",0,0,1,1
"(49, 69)",0,0,1,1
"(50, 69)",0,0,1,1
"(51, 69)",0,1,1,0
"(52, 69)",1,1,0,0
"(53, 69)",0,1,0,1
"(54, 69)",1,0,1,0
"(55, 69)",1,0,0,0
"(56, 69)",1,1,0,0
"(57, 69)",1,0,0,1
"(58, 69)",1,1,1,0
"(59, 69)",0,1,0,0
"(60, 69)",1,1,0,0
"(61, 69)",1,0,0,1
"(62, 69)",0,1,1,0
"(63, 69)",0,1,0,0
"(64, 69)",0,1,0,1
"(65, 69)",0,0,1,1
"(66, 69)",1,0,1,0
"(67, 69)",1,1,0,0
"(68, 69)",1,0,0,1
"(69, 69)",0,0,1,1
"(70, 69)",1,0,1,0
"(71, 69)",0,1,0,0
"(72, 69)",1,0,0,1
"(73, 69)",1,1,1,0
"(74, 69)",1,1,0,0
"(75, 69)",0,1,0,1
"(76, 69)",0,0,1,1
"(77, 69)",0,1,1,1
"(78, 69)",0,1,1,0
"(79, 69)",0,1,0,1
"(80, 69)",0,0,1,0
"(81, 69)",1,0,0,1
"(82, 69)",1,0,1,0
"(83, 69)",1,0,0,1
"(84, 69)",1,0,1,0
"(85, 69)",1,0,0,1
"(86, 69)",0,0,1,1
"(87, 69)",0,0,1,1
"(88, 69)",1,0,1,0
"(89, 69)",0,1,0,1
"(90, 69)",1,0,1,0
"(91, 69)",0,1,0,1
"(92, 69)",0,1,1,0
"(93, 69)",1,1,0,0
"(94, 69)",1,0,0,1
"(95, 69)",0,1,1,0
"(96, 69)",1,1,0,0
"(97, 69)",0,1,0,1
"(98, 69)",0,1,1,0
"(99, 69)",0,0,0,1
"(100, 69)",1,1,1,0
"(101, 69)",1,1,0,0
"(102, 69)",0,1,0,1
"(103, 69)",0,1,1,0
"(104, 69)",1,0,0,1
"(105, 69)",0,0,1,1
"(106, 69)",0,1,1,0
"(107, 69)",0,1,0,1
"(108, 69)",0,1,1,0
"(109, 69)",0,1,0,1
"(110, 69)",0,0,1,1
"(111, 69)",1,0,1,0
"(112, 69)",0,1,0,1
"(113, 69)",0,1,1,0
"(114, 69)",1,1,0,0
"(115, 69)",1,1,0,0
"(116, 69)",1,1,0,0
"(117, 69)",1,0,0,1
"(118, 69)",1,0,1,0
"(119, 69)",1,1,0,0
"(120, 69)",1,0,0,1
"(121, 69)",1,0,1,0
"(122, 69)",1,1,0,0
"(123, 69)",1,0,0,0
"(124, 69)",1,1,0,0
"(125, 69)",1,0,0,1
"(126, 69)",0,1,1,1
"(127, 69)",1,0,1,1
"(128, 69)",0,0,1,0
"(129, 69)",1,1,0,0
"(130, 69)",1,0,0,1
"(131, 69)",1,0,1,0
"(132, 69)",1,1,0,0
"(133, 69)",0,1,0,1
"(134, 69)",0,1,1,0
"(135, 69)",1,1,0,1
"(136, 69)",0,0,1,1
"(137, 69)",0,0,1,1
"(138, 69)",1,0,1,1
"(139, 69)",0,0,1,1
"(140, 69)",0,0,1,1
"(141, 69)",0,1,1,0
"(142, 69)",1,0,0,1
"(143, 69)",1,1,1,0
"(144, 69)",1,1,0,0
"(145, 69)",1,0,0,1
"(146, 69)",0,0,1,1
"(147, 69)",0,1,1,0
"(148, 69)",0,1,0,1
"(149, 69)",1,1,1,0
"(150, 69)",0,1,0,1
"(151, 69)",1,0,1,0
"(152, 69)",1,0,0,1
"(153, 69)",0,0,1,1
"(154, 69)",0,0,1,1
"(155, 69)",0,1,1,0
"(156, 69)",1,0,0,0
"(157, 69)",0,1,0,1
"(158, 69)",0,1,1,0
"(159, 69)",1,1,0,0
"(160, 69)",1,1,0,1
"(161, 69)",1,0,1,0
"(162, 69)",0,1,0,1
"(163, 69)",0,1,1,0
"(164, 69)",0,1,0,1
"(165, 69)",1,0,1,0
"(166, 69)",1,1,0,0
"(167, 69)",1,1,0,0
"(168, 69)",0,1,0,1
"(169, 69)",0,0,1,1
"(170, 69)",0,1,1,1
"(171, 69)",1,0,1,0
"(172, 69)",0,1,0,1
"(173, 69)",0,0,1,1
"(174, 69)",0,1,1,0
"(175, 69)",1,0,0,1
"(176, 69)",1,0,1,0
"(177, 69)",0,1,0,1
"(178, 69)",1,0,1,0
"(179, 69)",0,0,0,1
"(180, 69)",0,0,1,1
"(181, 69)",1,0,1,0
"(182, 69)",1,1,0,0
"(183, 69)",0,0,0,1
"(184, 69)",1,0,1,1
"(185, 69)",1,0,1,0
"(186, 69)",0,1,0,1
"(187, 69)",1,0,1,0
"(188, 69)",0,1,0,1
"(189, 69)",1,0,1,0
"(190, 69)",0,1,0,1
"(191, 69)",1,0,1,0
"(192, 69)",1,1,0,0
"(193, 69)",1,1,0,0
"(194, 69)",1,0,0,0
"(195, 69)",1,1,0,0
"(196, 69)",1,0,0,1
"(197, 69)",0,1,1,0
"(198, 69)",0,1,0,0
"(199, 69)",1,1,0,0
"(200, 69)",1,1,0,0
"(1, 70)",1,1,0,0
"(2, 70)",1,0,0,0
"(3, 70)",1,1,0,0
"(4, 70)",0,1,0,0
"(5, 70)",1,1,0,1
"(6, 70)",0,1,1,0
"(7, 70)",0,1,0,0
"(8, 70)",1,0,0,1
"(9, 70)",1,1,1,0
"(10, 70)",0,1,0,1
"(11, 70)",1,0,1,0
"(12, 70)",1,0,0,0
"(13, 70)",0,1,0,1
"(14, 70)",0,0,1,1
"(15, 70)",0,1,1,0
"(16, 70)",0,0,0,1
"(17, 70)",0,1,1,1
"(18, 70)",0,0,1,1
"(19, 70)",0,0,1,1
"(20, 70)",0,0,1,1
"(21, 70)",1,1,1,0
"(22, 70)",0,1,0,0
"(23, 70)",1,0,0,1
"(24, 70)",0,1,1,0
"(25, 70)",1,0,0,0
"(26, 70)",0,1,0,1
"(27, 70)",1,0,1,0
"(28, 70)",1,1,0,1
"(29, 70)",0,1,1,0
"(30, 70)",1,0,0,0
"(31, 70)",0,1,0,1
"(32, 70)",0,0,1,1
"(33, 70)",0,0,1,1
"(34, 70)",0,1,1,0
"(35, 70)",1,1,0,0
"(36, 70)",0,1,0,1
"(37, 70)",0,1,1,0
"(38, 70)",0,0,0,1
"(39, 70)",0,0,1,1
"(40, 70)",0,1,1,1
"(41, 70)",0,0,1,0
"(42, 70)",0,1,0,1
"(43, 70)",1,1,1,0
"(44, 70)",0,1,0,1
"(45, 70)",0,1,1,0
"(46, 70)",1,1,0,0
"(47, 70)",1,1,0,0
"(48, 70)",1,0,0,1
"(49, 70)",1,0,1,1
"(50, 70)",0,0,1,1
"(51, 70)",1,0,1,0
"(52, 70)",0,1,0,1
"(53, 70)",0,0,1,1
"(54, 70)",1,1,1,0
"(55, 70)",1,1,0,0
"(56, 70)",0,1,0,1
"(57, 70)",0,1,1,0
"(58, 70)",0,1,0,1
"(59, 70)",0,0,1,1
"(60, 70)",0,1,1,0
"(61, 70)",1,1,0,0
"(62, 70)",1,0,0,1
"(63, 70)",0,0,1,1
"(64, 70)",0,0,1,1
"(65, 70)",1,0,1,0
"(66, 70)",1,1,0,0
"(67, 70)",0,1,0,1
"(68, 70)",0,1,1,0
"(69, 70)",1,0,0,0
"(70, 70)",1,1,0,0
"(71, 70)",1,0,0,1
"(72, 70)",0,1,1,0
"(73, 70)",0,1,0,0
"(74, 70)",1,1,0,0
"(75, 70)",1,0,0,1
"(76, 70)",0,0,1,0
"(77, 70)",1,0,0,1
"(78, 70)",1,0,1,1
"(79, 70)",0,0,1,1
"(80, 70)",0,0,1,1
"(81, 70)",0,1,1,0
"(82, 70)",0,1,0,1
"(83, 70)",0,1,1,0
"(84, 70)",1,1,0,0
"(85, 70)",1,1,0,1
"(86, 70)",0,0,1,1
"(87, 70)",1,0,1,0
"(88, 70)",0,1,0,1
"(89, 70)",1,0,1,0
"(90, 70)",0,1,0,1
"(91, 70)",1,0,1,0
"(92, 70)",1,0,0,1
"(93, 70)",1,1,1,0
"(94, 70)",1,1,0,0
"(95, 70)",0,0,0,1
"(96, 70)",1,1,1,0
"(97, 70)",1,0,0,1
"(98, 70)",1,0,1,1
"(99, 70)",0,0,1,1
"(100, 70)",0,1,1,0
"(101, 70)",0,1,0,1
"(102, 70)",0,0,1,1
"(103, 70)",0,0,1,1
"(104, 70)",0,1,1,0
"(105, 70)",1,0,0,1
"(106, 70)",1,0,1,1
"(107, 70)",1,0,1,0
"(108, 70)",1,0,0,1
"(109, 70)",0,0,1,1
"(110, 70)",1,0,1,0
"(111, 70)",1,1,0,0
"(112, 70)",1,0,0,1
"(113, 70)",1,0,1,0
"(114, 70)",0,1,0,1
"(115, 70)",1,1,1,0
"(116, 70)",0,1,0,1
"(117, 70)",0,1,1,0
"(118, 70)",1,1,0,0
"(119, 70)",1,1,0,0
"(120, 70)",1,1,0,0
"(121, 70)",0,1,0,1
"(122, 70)",0,1,1,0
"(123, 70)",1,1,0,0
"(124, 70)",1,1,0,0
"(125, 70)",1,1,0,0
"(126, 70)",1,0,0,0
"(127, 70)",1,1,0,0
"(128, 70)",1,0,0,1
"(129, 70)",0,1,1,0
"(130, 70)",0,1,0,0
"(131, 70)",1,1,0,0
"(132, 70)",1,1,0,0
"(133, 70)",1,0,0,1
"(134, 70)",1,0,1,0
"(135, 70)",1,1,0,0
"(136, 70)",1,0,0,1
"(137, 70)",1,0,1,0
"(138, 70)",0,1,0,1
"(139, 70)",1,0,1,1
"(140, 70)",0,0,1,1
"(141, 70)",0,0,1,1
"(142, 70)",0,1,1,0
"(143, 70)",1,1,0,0
"(144, 70)",0,1,0,1
"(145, 70)",0,1,1,0
"(146, 70)",1,0,0,0
"(147, 70)",1,0,0,1
"(148, 70)",0,0,1,1
"(149, 70)",0,1,1,1
"(150, 70)",0,0,1,0
"(151, 70)",1,1,0,0
"(152, 70)",0,1,0,1
"(153, 70)",1,0,1,0
"(154, 70)",1,0,0,1
"(155, 70)",1,0,1,0
"(156, 70)",0,1,0,1
"(157, 70)",0,0,1,1
"(158, 70)",1,0,1,1
"(159, 70)",0,1,1,0
"(160, 70)",1,1,0,0
"(161, 70)",1,1,0,0
"(162, 70)",0,0,0,1
"(163, 70)",0,0,1,1
"(164, 70)",1,0,1,0
"(165, 70)",1,1,0,0
"(166, 70)",1,1,0,0
"(167, 70)",0,1,0,1
"(168, 70)",0,0,1,1
"(169, 70)",0,0,1,1
"(170, 70)",1,0,1,0
"(171, 70)",1,1,0,0
"(172, 70)",1,0,0,0
"(173, 70)",1,0,0,1
"(174, 70)",0,0,1,1
"(175, 70)",0,1,1,0
"(176, 70)",1,1,0,1
"(177, 70)",1,0,1,0
"(178, 70)",0,1,0,1
"(179, 70)",0,0,1,1
"(180, 70)",0,0,1,1
"(181, 70)",1,1,1,0
"(182, 70)",0,1,0,1
"(183, 70)",1,0,1,0
"(184, 70)",1,1,0,0
"(185, 70)",1,1,0,0
"(186, 70)",1,0,0,0
"(187, 70)",0,1,0,1
"(188, 70)",1,0,1,0
"(189, 70)",1,1,0,0
"(190, 70)",1,0,0,1
"(191, 70)",0,1,1,0
"(192, 70)",0,1,0,1
"(193, 70)",0,1,1,0
"(194, 70)",0,1,0,1
"(195, 70)",0,1,1,0
"(196, 70)",1,1,0,0
"(197, 70)",1,0,0,1
"(198, 70)",1,0,1,1
"(199, 70)",0,1,1,0
"(200, 70)",1,1,0,0
"(1, 71)",1,1,0,0
"(2, 71)",1,1,0,0
"(3, 71)",0,1,0,1
"(4, 71)",1,0,1,1
"(5, 71)",0,1,1,1
"(6, 71)",1,0,1,0
"(7, 71)",1,0,0,1
"(8, 71)",0,1,1,0
"(9, 71)",1,1,0,0
"(10, 71)",1,0,0,1
"(11, 71)",0,1,1,0
"(12, 71)",0,1,0,1
"(13, 71)",0,0,1,1
"(14, 71)",1,0,1,1
"(15, 71)",1,0,1,0
"(16, 71)",1,0,0,1
"(17, 71)",0,0,1,1
"(18, 71)",0,0,1,1
"(19, 71)",0,0,1,1
"(20, 71)",1,0,1,0
"(21, 71)",0,1,0,0
"(22, 71)",1,0,0,1
"(23, 71)",0,1,1,0
"(24, 71)",1,0,0,0
"(25, 71)",1,1,0,1
"(26, 71)",0,0,1,1
"(27, 71)",0,1,1,0
"(28, 71)",1,1,0,0
"(29, 71)",1,0,0,1
"(30, 71)",1,1,1,0
"(31, 71)",1,0,0,1
"(32, 71)",0,0,1,0
"(33, 71)",1,0,0,1
"(34, 71)",1,0,1,0
"(35, 71)",0,1,0,1
"(36, 71)",1,0,1,1
"(37, 71)",0,0,1,1
"(38, 71)",0,0,1,1
"(39, 71)",0,0,1,1
"(40, 71)",0,0,1,1
"(41, 71)",0,0,1,1
"(42, 71)",1,0,1,0
"(43, 71)",1,1,0,0
"(44, 71)",1,0,0,1
"(45, 71)",0,0,1,1
"(46, 71)",0,1,1,1
"(47, 71)",1,1,1,0
"(48, 71)",1,1,0,0
"(49, 71)",1,1,0,0
"(50, 71)",1,0,0,1
"(51, 71)",0,1,1,0
"(52, 71)",1,0,0,1
"(53, 71)",1,0,1,0
"(54, 71)",1,1,0,0
"(55, 71)",1,1,0,1
"(56, 71)",0,0,1,1
"(57, 71)",0,0,1,1
"(58, 71)",0,0,1,1
"(59, 71)",0,0,1,1
"(60, 71)",0,0,1,0
"(61, 71)",1,1,0,0
"(62, 71)",1,1,0,0
"(63, 71)",0,0,0,1
"(64, 71)",0,0,1,1
"(65, 71)",0,1,1,1
"(66, 71)",0,1,1,1
"(67, 71)",1,0,1,0
"(68, 71)",0,0,0,1
"(69, 71)",1,1,1,0
"(70, 71)",1,1,0,0
"(71, 71)",0,1,0,1
"(72, 71)",0,0,1,1
"(73, 71)",0,0,1,1
"(74, 71)",0,1,1,0
"(75, 71)",0,1,0,1
"(76, 71)",1,0,1,0
"(77, 71)",1,1,0,0
"(78, 71)",0,1,0,0
"(79, 71)",1,0,0,1
"(80, 71)",1,0,1,0
"(81, 71)",1,0,0,1
"(82, 71)",1,0,1,0
"(83, 71)",1,0,0,1
"(84, 71)",0,1,1,0
"(85, 71)",1,1,0,0
"(86, 71)",1,0,0,0
"(87, 71)",0,1,0,1
"(88, 71)",1,0,1,0
"(89, 71)",0,1,0,1
"(90, 71)",0,0,1,1
"(91, 71)",0,1,1,0
"(92, 71)",1,1,0,0
"(93, 71)",0,1,0,0
"(94, 71)",0,1,0,1
"(95, 71)",1,0,1,0
"(96, 71)",0,1,0,1
"(97, 71)",0,1,1,0
"(98, 71)",0,1,0,1
"(99, 71)",0,0,1,1
"(100, 71)",1,0,1,1
"(101, 71)",0,0,1,1
"(102, 71)",0,0,1,1
"(103, 71)",0,0,1,1
"(104, 71)",1,0,1,0
"(105, 71)",0,1,0,0
"(106, 71)",1,1,0,0
"(107, 71)",0,1,0,1
"(108, 71)",1,1,1,0
"(109, 71)",1,0,0,0
"(110, 71)",1,1,0,0
"(111, 71)",1,1,0,1
"(112, 71)",0,1,1,0
"(113, 71)",0,1,0,1
"(114, 71)",1,0,1,0
"(115, 71)",0,1,0,0
"(116, 71)",1,0,0,1
"(117, 71)",0,0,1,1
"(118, 71)",0,1,1,0
"(119, 71)",1,1,0,0
"(120, 71)",0,1,0,1
"(121, 71)",1,0,1,0
"(122, 71)",0,0,0,1
"(123, 71)",0,1,1,1
"(124, 71)",0,1,1,1
"(125, 71)",0,1,1,0
"(126, 71)",0,1,0,1
"(127, 71)",0,1,1,0
"(128, 71)",0,1,0,1
"(129, 71)",0,0,1,1
"(130, 71)",1,0,1,0
"(131, 71)",1,1,0,0
"(132, 71)",1,1,0,1
"(133, 71)",0,1,1,0
"(134, 71)",1,1,0,1
"(135, 71)",0,1,1,0
"(136, 71)",1,1,0,0
"(137, 71)",0,1,0,1
"(138, 71)",1,0,1,0
"(139, 71)",1,1,0,0
"(140, 71)",1,0,0,1
"(141, 71)",0,0,1,1
"(142, 71)",1,0,1,0
"(143, 71)",0,1,0,0
"(144, 71)",1,0,0,1
"(145, 71)",1,0,1,0
"(146, 71)",1,1,0,1
"(147, 71)",0,1,1,0
"(148, 71)",1,0,0,1
"(149, 71)",0,0,1,0
"(150, 71)",1,0,0,1
"(151, 71)",0,1,1,0
"(152, 71)",1,0,0,0
"(153, 71)",0,1,0,1
"(154, 71)",0,1,1,0
"(155, 71)",0,1,0,1
"(156, 71)",0,0,1,1
"(157, 71)",1,0,1,0
"(158, 71)",1,1,0,0
"(159, 71)",1,0,0,1
"(160, 71)",0,1,1,0
"(161, 71)",0,1,0,1
"(162, 71)",0,0,1,1
"(163, 71)",0,0,1,1
"(164, 71)",1,1,1,0
"(165, 71)",1,1,0,0
"(166, 71)",1,1,0,1
"(167, 71)",0,0,1,1
"(168, 71)",0,0,1,1
"(169, 71)",1,0,1,0
"(170, 71)",1,1,0,1
"(171, 71)",0,1,1,0
"(172, 71)",1,1,0,0
"(173, 71)",1,1,0,0
"(174, 71)",1,0,0,1
"(175, 71)",1,0,1,0
"(176, 71)",1,1,0,0
"(177, 71)",0,1,0,1
"(178, 71)",0,0,1,0
"(179, 71)",1,0,0,1
"(180, 71)",0,0,1,1
"(181, 71)",0,1,1,0
"(182, 71)",1,0,0,0
"(183, 71)",1,1,0,0
"(184, 71)",1,1,0,0
"(185, 71)",1,1,0,0
"(186, 71)",0,1,0,1
"(187, 71)",1,0,1,0
"(188, 71)",1,1,0,0
"(189, 71)",1,1,0,0
"(190, 71)",0,1,0,1
"(191, 71)",0,0,1,1
"(192, 71)",1,0,1,1
"(193, 71)",0,0,1,1
"(194, 71)",0,0,1,1
"(195, 71)",1,0,1,0
"(196, 71)",1,1,0,0
"(197, 71)",0,1,0,0
"(198, 71)",0,1,0,1
"(199, 71)",1,0,1,0
"(200, 71)",1,1,0,0
"(1, 72)",0,1,0,1
"(2, 72)",1,1,1,0
"(3, 72)",1,0,0,1
"(4, 72)",0,1,1,0
"(5, 72)",1,0,0,1
"(6, 72)",0,1,1,0
"(7, 72)",1,1,0,0
"(8, 72)",1,0,0,1
"(9, 72)",0,1,1,0
"(10, 72)",0,1,0,1
"(11, 72)",0,0,1,1
"(12, 72)",0,0,1,1
"(13, 72)",0,0,1,1
"(14, 72)",0,1,1,0
"(15, 72)",1,1,0,1
"(16, 72)",1,1,1,1
"(17, 72)",1,0,1,0
"(18, 72)",0,0,0,1
"(19, 72)",0,0,1,1
"(20, 72)",0,1,1,1
"(21, 72)",1,0,1,0
"(22, 72)",1,1,0,0
"(23, 72)",1,0,0,1
"(24, 72)",1,1,1,0
"(25, 72)",1,1,0,0
"(26, 72)",1,0,0,1
"(27, 72)",1,0,1,1
"(28, 72)",0,1,1,1
"(29, 72)",0,1,1,0
"(30, 72)",0,1,0,1
"(31, 72)",0,1,1,0
"(32, 72)",1,0,0,1
"(33, 72)",0,1,1,0
"(34, 72)",0,1,0,1
"(35, 72)",1,0,1,0
"(36, 72)",0,1,0,1
"(37, 72)",0,0,1,1
"(38, 72)",0,0,1,1
"(39, 72)",0,0,1,0
"(40, 72)",1,0,0,1
"(41, 72)",1,0,1,0
"(42, 72)",1,1,0,0
"(43, 72)",1,1,0,0
"(44, 72)",0,1,0,0
"(45, 72)",1,0,0,1
"(46, 72)",1,0,1,0
"(47, 72)",1,1,0,0
"(48, 72)",0,1,0,0
"(49, 72)",1,1,0,0
"(50, 72)",0,1,0,1
"(51, 72)",1,0,1,0
"(52, 72)",1,1,0,0
"(53, 72)",1,1,0,0
"(54, 72)",0,1,0,0
"(55, 72)",1,1,0,1
"(56, 72)",0,0,1,1
"(57, 72)",0,0,1,1
"(58, 72)",0,0,1,1
"(59, 72)",1,0,1,0
"(60, 72)",1,0,0,1
"(61, 72)",0,1,1,1
"(62, 72)",0,1,1,0
"(63, 72)",1,0,0,1
"(64, 72)",0,0,1,1
"(65, 72)",1,0,1,0
