  cell  ,E,W,N,S
"(20, 59)",1,0,0,1
"(21, 59)",1,1,1,0
"(22, 59)",1,0,0,1
"(23, 59)",0,0,1,1
"(24, 59)",0,0,1,1
"(25, 59)",0,0,1,1
"(26, 59)",1,0,1,0
"(27, 59)",0,1,0,1
"(28, 59)",1,0,1,0
"(29, 59)",0,1,0,1
"(30, 59)",0,0,1,1
"(31, 59)",1,0,1,0
"(32, 59)",0,1,0,1
"(33, 59)",1,0,1,0
"(34, 59)",1,1,0,0
"(35, 59)",1,1,0,0
"(36, 59)",1,0,0,1
"(37, 59)",0,1,1,0
"(38, 59)",0,1,0,1
"(39, 59)",1,0,1,0
"(40, 59)",1,0,0,1
"(41, 59)",0,1,1,1
"(42, 59)",0,0,1,0
"(43, 59)",0,1,0,1
"(44, 59)",1,0,1,0
"(45, 59)",0,1,0,1
"(46, 59)",0,0,1,1
"(47, 59)",0,0,1,1
"(48, 59)",0,1,1,0
"(49, 59)",1,0,0,0
"(50, 59)",1,1,0,0
"(51, 59)",1,1,0,1
"(52, 59)",0,0,1,1
"(53, 59)",1,0,1,0
"(54, 59)",0,1,0,1
"(55, 59)",1,0,1,0
"(56, 59)",0,1,0,1
"(57, 59)",0,0,1,1
"(58, 59)",1,0,1,0
"(59, 59)",1,1,0,0
"(60, 59)",0,0,0,1
"(61, 59)",1,1,1,0
"(62, 59)",0,0,0,1
"(63, 59)",1,1,1,0
"(64, 59)",1,1,0,0
"(65, 59)",0,1,0,1
"(66, 59)",0,0,1,1
"(67, 59)",0,0,1,0
"(68, 59)",1,0,0,1
"(69, 59)",0,1,1,0
"(70, 59)",1,1,0,0
"(71, 59)",0,1,0,0
"(72, 59)",1,1,0,0
"(73, 59)",0,0,0,1
"(74, 59)",0,0,1,1
"(75, 59)",1,0,1,0
"(1, 60)",1,1,0,1
"(2, 60)",1,0,1,0
"(3, 60)",1,1,0,1
"(4, 60)",0,0,1,1
"(5, 60)",0,0,1,1
"(6, 60)",1,0,1,0
"(7, 60)",1,0,0,1
"(8, 60)",1,0,1,0
"(9, 60)",1,0,0,1
"(10, 60)",1,1,1,0
"(11, 60)",1,0,0,1
"(12, 60)",1,0,1,1
"(13, 60)",1,1,1,0
"(14, 60)",1,1,0,0
"(15, 60)",0,1,0,1
"(16, 60)",0,0,1,1
"(17, 60)",0,0,1,1
"(18, 60)",0,0,1,1
"(19, 60)",0,1,1,1
"(20, 60)",0,1,1,0
"(21, 60)",0,1,0,0
"(22, 60)",0,1,0,1
"(23, 60)",1,0,1,0
"(24, 60)",1,0,0,1
"(25, 60)",1,0,1,0
"(26, 60)",1,1,0,0
"(27, 60)",1,0,0,0
"(28, 60)",1,1,0,1
"(29, 60)",0,0,1,1
"(30, 60)",0,0,1,0
"(31, 60)",0,1,0,1
"(32, 60)",1,0,1,0
"(33, 60)",1,1,0,0
"(34, 60)",0,1,0,1
"(35, 60)",0,1,1,0
"(36, 60)",1,1,0,0
"(37, 60)",1,0,0,1
"(38, 60)",0,0,1,1
"(39, 60)",0,1,1,0
"(40, 60)",1,1,0,0
"(41, 60)",1,0,0,1
"(42, 60)",1,0,1,0
"(43, 60)",1,0,0,1
"(44, 60)",0,1,1,0
"(45, 60)",1,0,0,1
"(46, 60)",0,0,1,1
"(47, 60)",0,0,1,0
"(48, 60)",1,0,0,1
"(49, 60)",1,1,1,0
"(50, 60)",1,1,0,0
"(51, 60)",0,1,0,1
"(52, 60)",0,0,1,0
"(53, 60)",0,1,0,1
"(54, 60)",1,0,1,0
"(55, 60)",0,1,0,1
"(56, 60)",1,0,1,0
"(57, 60)",0,0,0,1
"(58, 60)",0,1,1,0
"(59, 60)",1,1,0,1
"(60, 60)",1,0,1,0
"(61, 60)",1,1,0,0
"(62, 60)",1,0,0,1
"(63, 60)",0,1,1,0
"(64, 60)",0,1,0,1
"(65, 60)",0,0,1,1
"(66, 60)",0,0,1,1
"(67, 60)",1,0,1,0
"(68, 60)",1,1,0,0
"(69, 60)",1,0,0,1
"(70, 60)",0,1,1,1
"(71, 60)",1,0,1,0
"(72, 60)",0,1,0,1
"(73, 60)",0,0,1,1
"(74, 60)",0,0,1,1
"(75, 60)",1,1,1,0
"(1, 61)",1,1,0,0
"(2, 61)",1,1,0,0
"(3, 61)",0,1,0,0
"(4, 61)",1,0,0,1
"(5, 61)",1,0,1,0
"(6, 61)",1,1,0,0
"(7, 61)",0,1,0,0
"(8, 61)",0,1,0,1
"(9, 61)",0,1,1,0
"(10, 61)",0,1,0,1
"(11, 61)",0,1,1,0
"(12, 61)",1,1,0,0
"(13, 61)",1,1,0,0
"(14, 61)",1,1,0,0
"(15, 61)",1,0,0,1
"(16, 61)",0,0,1,1
"(17, 61)",0,0,1,1
"(18, 61)",0,0,1,1
"(19, 61)",1,0,1,0
"(20, 61)",1,0,0,1
"(21, 61)",0,0,1,1
"(22, 61)",0,0,1,1
"(23, 61)",0,1,1,0
"(24, 61)",1,1,0,0
"(25, 61)",0,1,0,1
"(26, 61)",0,1,1,0
"(27, 61)",0,1,0,1
"(28, 61)",0,1,1,0
"(29, 61)",1,0,0,1
"(30, 61)",0,0,1,1
"(31, 61)",1,0,1,0
"(32, 61)",0,1,0,1
"(33, 61)",0,1,1,1
"(34, 61)",1,0,1,0
"(35, 61)",1,0,0,1
"(36, 61)",0,1,1,0
"(37, 61)",1,1,0,1
"(38, 61)",0,0,1,1
"(39, 61)",0,0,1,1
"(40, 61)",0,1,1,0
"(41, 61)",1,1,0,0
"(42, 61)",0,1,0,1
"(43, 61)",0,1,1,0
"(44, 61)",0,0,0,1
"(45, 61)",1,1,1,0
"(46, 61)",1,0,0,1
"(47, 61)",0,0,1,1
"(48, 61)",0,1,1,0
"(49, 61)",1,1,0,0
"(50, 61)",0,1,0,1
"(51, 61)",1,0,1,0
"(52, 61)",1,0,0,1
"(53, 61)",1,0,1,0
"(54, 61)",1,1,0,1
"(55, 61)",1,0,1,0
"(56, 61)",0,1,0,1
"(57, 61)",1,0,1,0
"(58, 61)",1,0,0,1
"(59, 61)",1,1,1,0
"(60, 61)",1,1,0,0
"(61, 61)",1,1,0,0
"(62, 61)",0,1,0,1
"(63, 61)",1,0,1,0
"(64, 61)",1,0,0,1
"(65, 61)",0,0,1,1
"(66, 61)",0,0,1,0
"(67, 61)",0,1,0,1
"(68, 61)",0,1,1,0
"(69, 61)",1,1,0,1
"(70, 61)",0,0,1,0
"(71, 61)",1,1,0,1
"(72, 61)",0,0,1,1
"(73, 61)",1,0,1,0
"(74, 61)",1,0,0,0
"(75, 61)",1,1,0,0
"(1, 62)",1,1,0,0
"(2, 62)",1,1,0,0
"(3, 62)",1,0,0,1
"(4, 62)",0,1,1,0
"(5, 62)",1,1,0,0
"(6, 62)",0,1,0,1
"(7, 62)",0,0,1,1
"(8, 62)",0,0,1,1
"(9, 62)",0,0,1,1
"(10, 62)",0,0,1,1
"(11, 62)",1,0,1,1
"(12, 62)",0,1,1,0
"(13, 62)",0,1,0,0
"(14, 62)",0,1,0,1
"(15, 62)",0,1,1,0
"(16, 62)",1,0,0,1
"(17, 62)",0,0,1,1
"(18, 62)",1,0,1,0
"(19, 62)",1,1,0,0
"(20, 62)",1,1,0,0
"(21, 62)",0,0,0,1
"(22, 62)",0,0,1,1
"(23, 62)",1,0,1,0
"(24, 62)",1,1,0,0
"(25, 62)",0,0,0,1
"(26, 62)",0,0,1,1
"(27, 62)",1,0,1,1
"(28, 62)",0,0,1,1
"(29, 62)",0,1,1,0
"(30, 62)",1,0,0,0
"(31, 62)",0,1,0,1
"(32, 62)",1,0,1,0
"(33, 62)",0,0,0,1
"(34, 62)",1,1,1,0
"(35, 62)",0,1,0,1
"(36, 62)",1,0,1,0
"(37, 62)",0,1,0,0
"(38, 62)",1,0,0,1
"(39, 62)",0,0,1,1
"(40, 62)",1,0,1,0
"(41, 62)",0,1,0,1
"(42, 62)",1,0,1,0
"(43, 62)",1,0,0,1
"(44, 62)",1,0,1,1
"(45, 62)",0,1,1,0
"(46, 62)",0,1,0,1
"(47, 62)",1,0,1,0
"(48, 62)",1,0,0,1
"(49, 62)",0,1,1,1
"(50, 62)",0,0,1,0
"(51, 62)",0,1,0,1
"(52, 62)",0,1,1,0
"(53, 62)",1,1,0,0
"(54, 62)",0,1,0,0
"(55, 62)",1,1,0,0
"(56, 62)",1,0,0,1
"(57, 62)",0,1,1,0
"(58, 62)",1,1,0,0
"(59, 62)",0,1,0,1
"(60, 62)",0,1,1,0
"(61, 62)",0,1,0,1
"(62, 62)",1,0,1,0
"(63, 62)",1,1,0,0
"(64, 62)",1,1,0,0
"(65, 62)",1,0,0,1
"(66, 62)",0,0,1,1
"(67, 62)",1,0,1,1
"(68, 62)",0,0,1,0
"(69, 62)",1,1,0,0
"(70, 62)",1,0,0,1
"(71, 62)",0,1,1,0
"(72, 62)",1,0,0,0
"(73, 62)",1,1,0,0
"(74, 62)",1,1,0,0
"(75, 62)",1,1,0,0
"(1, 63)",1,1,0,0
"(2, 63)",0,1,0,1
"(3, 63)",0,1,1,0
"(4, 63)",1,0,0,0
"(5, 63)",0,1,0,1
"(6, 63)",0,0,1,1
"(7, 63)",1,0,1,0
"(8, 63)",1,0,0,1
"(9, 63)",0,0,1,1
"(10, 63)",0,0,1,1
"(11, 63)",1,1,1,0
"(12, 63)",1,0,0,1
"(13, 63)",0,0,1,1
"(14, 63)",0,0,1,1
"(15, 63)",0,0,1,1
"(16, 63)",1,1,1,0
"(17, 63)",1,0,0,1
"(18, 63)",0,1,1,0
"(19, 63)",0,1,0,1
"(20, 63)",0,1,1,0
"(21, 63)",1,0,0,1
"(22, 63)",0,0,1,1
"(23, 63)",0,1,1,1
"(24, 63)",1,1,1,0
"(25, 63)",1,0,0,1
"(26, 63)",0,0,1,1
"(27, 63)",0,1,1,0
"(28, 63)",0,0,0,1
"(29, 63)",1,0,1,0
"(30, 63)",1,1,0,1
"(31, 63)",1,0,1,0
"(32, 63)",0,1,0,1
"(33, 63)",1,0,1,0
"(34, 63)",0,1,0,1
"(35, 63)",1,0,1,0
"(36, 63)",1,1,0,1
"(37, 63)",0,0,1,1
"(38, 63)",0,1,1,1
"(39, 63)",0,0,1,0
"(40, 63)",1,1,0,0
"(41, 63)",1,0,0,1
"(42, 63)",0,1,1,0
"(43, 63)",0,1,0,0
"(44, 63)",0,1,0,1
"(45, 63)",1,0,1,1
"(46, 63)",0,0,1,0
"(47, 63)",1,1,0,0
"(48, 63)",0,1,0,1
"(49, 63)",0,0,1,1
"(50, 63)",0,0,1,1
"(51, 63)",0,0,1,1
"(52, 63)",0,0,1,1
"(53, 63)",0,1,1,0
"(54, 63)",1,0,0,1
"(55, 63)",0,1,1,0
"(56, 63)",0,1,0,1
"(57, 63)",0,0,1,1
"(58, 63)",0,1,1,0
"(59, 63)",1,0,0,1
"(60, 63)",0,0,1,1
"(61, 63)",1,0,1,0
"(62, 63)",1,1,0,0
"(63, 63)",1,1,0,0
"(64, 63)",1,1,0,0
"(65, 63)",0,1,0,1
"(66, 63)",1,0,1,0
"(67, 63)",1,1,0,0
"(68, 63)",1,0,0,1
"(69, 63)",0,1,1,0
"(70, 63)",1,1,0,0
"(71, 63)",1,0,0,1
"(72, 63)",0,1,1,1
"(73, 63)",0,1,1,0
"(74, 63)",1,1,0,0
"(75, 63)",1,1,0,0
"(1, 64)",1,1,0,1
"(2, 64)",0,0,1,1
"(3, 64)",0,0,1,1
"(4, 64)",0,1,1,1
"(5, 64)",0,0,1,1
"(6, 64)",0,0,1,0
"(7, 64)",1,1,0,0
"(8, 64)",0,1,0,0
"(9, 64)",1,0,0,1
"(10, 64)",1,0,1,0
"(11, 64)",0,1,0,0
"(12, 64)",1,1,0,0
"(13, 64)",1,0,0,1
"(14, 64)",0,0,1,0
"(15, 64)",1,0,0,1
"(16, 64)",0,1,1,0
"(17, 64)",0,1,0,0
"(18, 64)",1,0,0,1
"(19, 64)",0,0,1,1
"(20, 64)",0,0,1,1
"(21, 64)",0,1,1,1
"(22, 64)",0,0,1,1
"(23, 64)",1,0,1,0
"(24, 64)",0,1,0,1
"(25, 64)",0,1,1,0
"(26, 64)",1,0,0,1
"(27, 64)",1,0,1,1
"(28, 64)",0,0,1,1
"(29, 64)",1,1,1,0
"(30, 64)",1,1,0,0
"(31, 64)",1,1,0,1
"(32, 64)",0,0,1,0
"(33, 64)",1,1,0,0
"(34, 64)",1,0,0,1
"(35, 64)",0,1,1,0
"(36, 64)",0,1,0,1
"(37, 64)",1,0,1,0
"(38, 64)",1,0,0,0
"(39, 64)",1,0,0,1
"(40, 64)",1,1,1,1
"(41, 64)",0,1,1,1
"(42, 64)",0,0,1,1
"(43, 64)",0,0,1,1
"(44, 64)",1,0,1,0
"(45, 64)",1,1,0,0
"(46, 64)",1,0,0,1
"(47, 64)",0,1,1,0
"(48, 64)",1,0,0,1
"(49, 64)",1,0,1,0
"(50, 64)",1,0,0,0
"(51, 64)",1,0,0,1
"(52, 64)",0,0,1,1
"(53, 64)",0,0,1,1
"(54, 64)",1,1,1,0
"(55, 64)",1,0,0,1
"(56, 64)",1,0,1,0
"(57, 64)",1,0,0,1
"(58, 64)",0,0,1,1
"(59, 64)",0,1,1,1
"(60, 64)",0,0,1,0
"(61, 64)",1,1,0,0
"(62, 64)",0,1,0,1
"(63, 64)",0,1,1,0
"(64, 64)",1,1,0,1
"(65, 64)",1,0,1,0
"(66, 64)",1,1,0,0
"(67, 64)",0,1,0,1
"(68, 64)",0,1,1,0
"(69, 64)",1,0,0,0
"(70, 64)",1,1,0,0
"(71, 64)",1,1,0,0
"(72, 64)",1,0,0,1
"(73, 64)",1,0,1,1
"(74, 64)",0,1,1,0
"(75, 64)",1,1,0,0
"(1, 65)",1,1,0,0
"(2, 65)",1,0,0,1
"(3, 65)",0,0,1,1
"(4, 65)",0,0,1,1
"(5, 65)",1,0,1,0
"(6, 65)",1,0,0,1
"(7, 65)",1,1,1,0
"(8, 65)",1,0,0,1
"(9, 65)",0,1,1,0
"(10, 65)",0,1,0,1
"(11, 65)",0,0,1,1
"(12, 65)",0,1,1,0
"(13, 65)",1,1,0,0
"(14, 65)",1,0,0,1
"(15, 65)",0,1,1,0
"(16, 65)",1,0,0,1
"(17, 65)",0,0,1,1
"(18, 65)",0,1,1,0
"(19, 65)",1,0,0,1
"(20, 65)",0,0,1,1
"(21, 65)",1,0,1,1
"(22, 65)",1,0,1,0
"(23, 65)",0,1,0,1
"(24, 65)",1,0,1,0
"(25, 65)",1,0,0,1
"(26, 65)",0,1,1,0
"(27, 65)",0,1,0,1
"(28, 65)",1,0,1,0
"(29, 65)",0,1,0,0
"(30, 65)",1,1,0,0
"(31, 65)",0,1,0,1
"(32, 65)",0,0,1,1
"(33, 65)",0,1,1,0
"(34, 65)",0,1,0,1
"(35, 65)",1,0,1,0
"(36, 65)",0,0,0,1
"(37, 65)",1,1,1,1
"(38, 65)",0,1,1,0
"(39, 65)",1,1,0,0
"(40, 65)",1,1,0,0
"(41, 65)",1,0,0,1
"(42, 65)",0,0,1,1
"(43, 65)",1,0,1,0
"(44, 65)",1,1,0,0
"(45, 65)",1,1,0,0
"(46, 65)",1,1,0,0
"(47, 65)",1,0,0,1
"(48, 65)",1,1,1,0
"(49, 65)",1,1,0,0
"(50, 65)",1,1,0,1
"(51, 65)",0,1,1,1
"(52, 65)",0,0,1,0
"(53, 65)",1,0,0,1
"(54, 65)",1,1,1,0
"(55, 65)",1,1,0,0
"(56, 65)",1,1,0,0
"(57, 65)",0,1,0,1
"(58, 65)",1,0,1,0
"(59, 65)",1,0,0,0
"(60, 65)",1,0,0,1
"(61, 65)",0,1,1,0
"(62, 65)",1,0,0,1
"(63, 65)",1,0,1,0
"(64, 65)",1,1,0,0
"(65, 65)",1,1,0,0
"(66, 65)",0,1,0,1
"(67, 65)",1,0,1,0
"(68, 65)",1,0,0,1
"(69, 65)",0,1,1,0
"(70, 65)",1,1,0,0
"(71, 65)",1,1,0,0
"(72, 65)",1,1,0,0
"(73, 65)",0,1,0,0
"(74, 65)",1,0,0,1
"(75, 65)",0,1,1,0
"(1, 66)",1,1,0,0
"(2, 66)",0,1,0,1
"(3, 66)",0,0,1,1
"(4, 66)",1,0,1,0
"(5, 66)",0,1,0,1
"(6, 66)",0,1,1,0
"(7, 66)",0,1,0,0
"(8, 66)",0,1,0,1
"(9, 66)",0,0,1,1
"(10, 66)",1,0,1,0
"(11, 66)",1,0,0,1
"(12, 66)",0,0,1,1
"(13, 66)",1,1,1,0
"(14, 66)",0,1,0,1
"(15, 66)",1,0,1,0
"(16, 66)",1,1,0,0
"(17, 66)",1,0,0,1
"(18, 66)",0,0,1,1
"(19, 66)",0,1,1,0
"(20, 66)",1,0,0,1
"(21, 66)",0,1,1,0
"(22, 66)",0,1,0,1
"(23, 66)",1,0,1,0
"(24, 66)",1,1,0,0
"(25, 66)",1,1,0,0
"(26, 66)",1,0,0,1
"(27, 66)",1,0,1,0
"(28, 66)",0,1,0,1
"(29, 66)",1,0,1,0
"(30, 66)",1,1,0,0
"(31, 66)",1,0,0,0
"(32, 66)",1,0,0,1
"(33, 66)",0,0,1,1
"(34, 66)",1,0,1,0
"(35, 66)",0,1,0,1
"(36, 66)",0,0,1,1
"(37, 66)",0,1,1,1
"(38, 66)",0,0,1,1
"(39, 66)",0,1,1,0
"(40, 66)",1,1,0,0
"(41, 66)",0,1,0,1
"(42, 66)",1,0,1,0
"(43, 66)",1,1,0,0
"(44, 66)",1,1,0,0
"(45, 66)",1,1,0,1
"(46, 66)",0,1,1,0
"(47, 66)",0,1,0,0
"(48, 66)",1,1,0,0
"(49, 66)",1,1,0,0
"(50, 66)",0,1,0,0
"(51, 66)",1,0,0,1
"(52, 66)",1,0,1,0
"(53, 66)",1,1,0,0
"(54, 66)",0,1,0,0
"(55, 66)",1,1,0,0
"(56, 66)",0,1,0,1
"(57, 66)",0,0,1,1
"(58, 66)",0,1,1,0
"(59, 66)",1,1,0,0
"(60, 66)",0,1,0,1
"(61, 66)",1,0,1,0
"(62, 66)",1,1,0,0
"(63, 66)",0,1,0,1
"(64, 66)",0,1,1,0
"(65, 66)",1,1,0,0
"(66, 66)",1,0,0,0
"(67, 66)",1,1,0,0
"(68, 66)",1,1,0,0
"(69, 66)",1,0,0,1
"(70, 66)",0,1,1,0
"(71, 66)",1,1,0,0
"(72, 66)",1,1,0,1
"(73, 66)",1,0,1,0
"(74, 66)",1,1,0,0
"(75, 66)",1,0,0,0
"(1, 67)",1,1,0,0
"(2, 67)",1,0,0,1
"(3, 67)",1,0,1,0
"(4, 67)",0,1,0,1
"(5, 67)",1,0,1,0
"(6, 67)",1,0,0,1
"(7, 67)",1,0,1,1
"(8, 67)",0,0,1,1
"(9, 67)",1,0,1,1
"(10, 67)",0,1,1,0
"(11, 67)",1,1,0,0
"(12, 67)",1,0,0,0
"(13, 67)",0,1,0,1
"(14, 67)",1,0,1,0
"(15, 67)",0,1,0,1
"(16, 67)",0,1,1,0
"(17, 67)",0,1,0,1
"(18, 67)",1,0,1,0
"(19, 67)",1,0,0,0
"(20, 67)",0,1,0,1
"(21, 67)",0,0,1,1
"(22, 67)",1,0,1,0
"(23, 67)",1,1,0,0
"(24, 67)",1,1,0,0
"(25, 67)",1,1,0,0
"(26, 67)",0,1,0,0
"(27, 67)",0,1,0,1
"(28, 67)",1,0,1,0
"(29, 67)",0,1,0,1
"(30, 67)",0,1,1,0
"(31, 67)",0,1,0,1
"(32, 67)",0,1,1,1
"(33, 67)",1,0,1,0
"(34, 67)",1,1,0,1
"(35, 67)",1,0,1,0
"(36, 67)",1,0,0,0
"(37, 67)",1,0,0,1
"(38, 67)",0,0,1,1
"(39, 67)",0,0,1,1
"(40, 67)",0,1,1,1
"(41, 67)",0,0,1,0
"(42, 67)",1,1,0,0
"(43, 67)",0,1,0,1
"(44, 67)",0,1,1,0
"(45, 67)",1,1,0,0
"(46, 67)",1,0,0,1
"(47, 67)",0,0,1,1
"(48, 67)",0,1,1,0
"(49, 67)",0,1,0,1
"(50, 67)",0,0,1,1
"(51, 67)",0,1,1,0
"(52, 67)",1,1,0,0
"(53, 67)",0,1,0,1
"(54, 67)",0,0,1,1
"(55, 67)",0,1,1,1
"(56, 67)",1,0,1,0
"(57, 67)",0,0,0,1
"(58, 67)",1,0,1,1
"(59, 67)",1,1,1,0
"(60, 67)",1,0,0,0
"(61, 67)",1,1,0,0
"(62, 67)",1,1,0,1
"(63, 67)",1,0,1,0
"(64, 67)",1,0,0,0
"(65, 67)",1,1,0,1
"(66, 67)",0,1,1,0
"(67, 67)",1,1,0,1
"(68, 67)",0,1,1,0
"(69, 67)",1,1,0,0
"(70, 67)",1,0,0,1
"(71, 67)",0,1,1,0
"(72, 67)",0,1,0,0
"(73, 67)",1,1,0,0
"(74, 67)",0,1,0,1
"(75, 67)",1,1,1,0
"(1, 68)",1,1,0,0
"(2, 68)",1,1,0,0
"(3, 68)",1,1,0,1
"(4, 68)",0,0,1,0
"(5, 68)",1,1,0,0
"(6, 68)",1,1,0,0
"(7, 68)",0,1,0,1
"(8, 68)",0,0,1,1
"(9, 68)",0,1,1,0
"(10, 68)",0,0,0,1
"(11, 68)",1,1,1,0
"(12, 68)",1,1,0,0
"(13, 68)",1,0,0,1
"(14, 68)",0,1,1,0
"(15, 68)",1,0,0,1
"(16, 68)",0,0,1,1
"(17, 68)",0,0,1,1
"(18, 68)",0,1,1,0
"(19, 68)",1,1,0,1
"(20, 68)",1,0,1,0
"(21, 68)",1,0,0,1
"(22, 68)",0,1,1,0
"(23, 68)",1,1,0,0
"(24, 68)",1,1,0,0
"(25, 68)",0,1,0,1
"(26, 68)",0,0,1,1
"(27, 68)",0,0,1,1
"(28, 68)",1,1,1,0
"(29, 68)",1,0,0,0
"(30, 68)",1,0,0,1
"(31, 68)",1,0,1,1
"(32, 68)",1,0,1,0
"(33, 68)",0,1,0,0
"(34, 68)",1,1,0,0
"(35, 68)",0,1,0,1
"(36, 68)",1,1,1,0
"(37, 68)",0,1,0,1
"(38, 68)",0,0,1,1
"(39, 68)",1,0,1,0
"(40, 68)",1,0,0,1
"(41, 68)",0,0,1,1
"(42, 68)",0,1,1,0
"(43, 68)",1,0,0,1
"(44, 68)",1,0,1,0
"(45, 68)",0,1,0,1
"(46, 68)",0,1,1,0
"(47, 68)",1,0,0,1
"(48, 68)",0,0,1,0
"(49, 68)",1,0,0,1
"(50, 68)",1,0,1,0
"(51, 68)",1,0,0,1
"(52, 68)",0,1,1,0
"(53, 68)",1,0,0,1
"(54, 68)",1,0,1,0
"(55, 68)",1,0,0,0
"(56, 68)",1,1,0,1
"(57, 68)",0,0,1,1
"(58, 68)",0,1,1,0
"(59, 68)",0,1,0,1
"(60, 68)",0,1,1,0
"(61, 68)",1,1,0,0
"(62, 68)",0,1,0,0
"(63, 68)",1,1,0,0
"(64, 68)",1,1,0,0
"(65, 68)",1,1,0,0
"(66, 68)",1,0,0,1
"(67, 68)",0,1,1,0
"(68, 68)",1,0,0,1
"(69, 68)",0,1,1,0
"(70, 68)",0,1,0,1
"(71, 68)",0,0,1,1
"(72, 68)",1,0,1,0
"(73, 68)",1,1,0,1
"(74, 68)",0,0,1,0
"(75, 68)",1,1,0,0
"(1, 69)",1,1,0,0
"(2, 69)",1,1,0,0
"(3, 69)",1,1,0,0
"(4, 69)",1,0,0,1
"(5, 69)",0,1,1,0
"(6, 69)",0,1,0,1
"(7, 69)",0,0,1,1
"(8, 69)",0,0,1,1
"(9, 69)",1,0,1,0
"(10, 69)",1,0,0,1
"(11, 69)",0,1,1,0
"(12, 69)",1,1,0,0
"(13, 69)",0,1,0,1
"(14, 69)",1,0,1,0
"(15, 69)",0,1,0,1
"(16, 69)",0,0,1,1
"(17, 69)",0,0,1,1
"(18, 69)",0,0,1,1
"(19, 69)",0,1,1,0
"(20, 69)",1,1,0,0
"(21, 69)",1,1,0,0
"(22, 69)",1,0,0,0
"(23, 69)",1,1,0,0
"(24, 69)",0,1,0,1
"(25, 69)",0,0,1,1
"(26, 69)",0,0,1,1
"(27, 69)",0,0,1,1
"(28, 69)",0,1,1,0
"(29, 69)",1,1,0,1
"(30, 69)",0,1,1,0
"(31, 69)",1,1,0,0
"(32, 69)",1,1,0,0
"(33, 69)",1,0,0,1
"(34, 69)",0,1,1,0
"(35, 69)",1,0,0,1
"(36, 69)",0,1,1,0
"(37, 69)",1,0,0,0
"(38, 69)",1,0,0,1
"(39, 69)",1,1,1,0
"(40, 69)",1,1,0,0
"(41, 69)",1,0,0,0
"(42, 69)",1,0,0,1
"(43, 69)",0,1,1,0
"(44, 69)",0,1,0,1
"(45, 69)",0,0,1,1
"(46, 69)",0,0,1,1
"(47, 69)",1,1,1,0
"(48, 69)",1,0,0,1
"(49, 69)",0,1,1,0
"(50, 69)",0,1,0,1
"(51, 69)",0,1,1,0
"(52, 69)",1,0,0,1
"(53, 69)",0,1,1,0
"(54, 69)",0,1,0,1
"(55, 69)",1,1,1,0
"(56, 69)",1,1,0,0
"(57, 69)",1,0,0,1
"(58, 69)",0,0,1,1
"(59, 69)",1,0,1,0
"(60, 69)",1,0,0,1
"(61, 69)",0,1,1,0
"(62, 69)",1,0,0,1
"(63, 69)",0,1,1,0
"(64, 69)",1,1,0,1
"(65, 69)",0,1,1,0
"(66, 69)",0,1,0,1
"(67, 69)",1,0,1,0
"(68, 69)",0,1,0,1
"(69, 69)",1,0,1,0
"(70, 69)",0,0,0,1
"(71, 69)",0,0,1,1
"(72, 69)",0,1,1,1
"(73, 69)",1,1,1,0
"(74, 69)",1,0,0,1
"(75, 69)",0,1,1,0
"(1, 70)",1,1,0,0
"(2, 70)",1,1,0,0
"(3, 70)",0,1,0,0
"(4, 70)",0,1,0,1
"(5, 70)",1,0,1,0
"(6, 70)",1,0,0,1
"(7, 70)",1,0,1,1
"(8, 70)",0,0,1,0
"(9, 70)",0,1,0,1
"(10, 70)",0,1,1,0
"(11, 70)",1,0,0,1
"(12, 70)",0,1,1,1
"(13, 70)",1,0,1,0
"(14, 70)",0,1,0,1
"(15, 70)",0,0,1,1
"(16, 70)",1,0,1,0
"(17, 70)",1,0,0,1
"(18, 70)",0,0,1,1
"(19, 70)",1,0,1,0
"(20, 70)",0,1,0,0
"(21, 70)",1,1,0,0
"(22, 70)",1,1,0,0
"(23, 70)",0,1,0,1
"(24, 70)",0,0,1,1
"(25, 70)",1,0,1,0
"(26, 70)",0,0,0,1
"(27, 70)",0,0,1,1
"(28, 70)",0,0,1,1
"(29, 70)",1,1,1,0
"(30, 70)",1,0,0,1
"(31, 70)",0,1,1,0
"(32, 70)",1,1,0,0
"(33, 70)",0,1,0,1
"(34, 70)",1,0,1,0
"(35, 70)",0,1,0,1
"(36, 70)",0,0,1,1
"(37, 70)",0,1,1,0
"(38, 70)",1,1,0,0
"(39, 70)",1,1,0,0
"(40, 70)",1,1,0,0
"(41, 70)",1,1,0,0
"(42, 70)",0,1,0,1
"(43, 70)",1,0,1,0
"(44, 70)",0,0,0,1
"(45, 70)",1,0,1,1
"(46, 70)",1,0,1,0
"(47, 70)",0,1,0,1
"(48, 70)",0,1,1,0
"(49, 70)",0,0,0,1
"(50, 70)",1,0,1,1
"(51, 70)",0,0,1,1
"(52, 70)",0,1,1,0
"(53, 70)",0,0,0,1
"(54, 70)",1,0,1,0
"(55, 70)",1,1,0,0
"(56, 70)",0,1,0,0
"(57, 70)",1,1,0,0
"(58, 70)",1,0,0,1
"(59, 70)",0,1,1,0
"(60, 70)",1,1,0,0
"(61, 70)",1,0,0,1
"(62, 70)",0,1,1,0
"(63, 70)",0,0,0,1
"(64, 70)",1,1,1,0
"(65, 70)",1,0,0,1
"(66, 70)",1,0,1,0
"(67, 70)",0,1,0,1
"(68, 70)",1,0,1,0
