  cell  ,E,W,N,S
"(129, 35)",1,0,1,0
"(130, 35)",1,0,0,1
"(131, 35)",1,0,1,1
"(132, 35)",0,1,1,1
"(133, 35)",0,0,1,0
"(134, 35)",1,0,0,1
"(135, 35)",0,0,1,1
"(136, 35)",0,1,1,0
"(137, 35)",1,1,0,0
"(138, 35)",1,0,0,1
"(139, 35)",1,0,1,0
"(140, 35)",0,1,0,1
"(141, 35)",0,0,1,1
"(142, 35)",0,1,1,0
"(143, 35)",1,1,0,0
"(144, 35)",1,1,0,0
"(145, 35)",1,0,0,0
"(146, 35)",1,0,0,1
"(147, 35)",1,0,1,1
"(148, 35)",0,1,1,0
"(149, 35)",0,0,0,1
"(150, 35)",1,1,1,0
"(151, 35)",0,1,0,1
"(152, 35)",1,0,1,1
"(153, 35)",1,0,1,0
"(154, 35)",0,0,0,1
"(155, 35)",0,0,1,1
"(156, 35)",1,0,1,0
"(157, 35)",1,1,0,0
"(158, 35)",0,1,0,0
"(159, 35)",0,1,0,1
"(160, 35)",1,0,1,0
"(161, 35)",1,1,0,0
"(162, 35)",1,1,0,1
"(163, 35)",0,0,1,1
"(164, 35)",0,0,1,1
"(165, 35)",1,0,1,0
"(166, 35)",1,1,0,0
"(167, 35)",0,0,0,1
"(168, 35)",1,0,1,1
"(169, 35)",0,0,1,1
"(170, 35)",1,1,1,0
"(171, 35)",0,1,0,1
"(172, 35)",0,1,1,0
"(173, 35)",1,1,0,0
"(174, 35)",0,1,0,1
"(175, 35)",1,0,1,0
"(176, 35)",1,1,0,0
"(177, 35)",0,0,0,1
"(178, 35)",1,0,1,1
"(179, 35)",0,0,1,1
"(180, 35)",1,0,1,0
"(181, 35)",1,1,0,0
"(182, 35)",0,0,0,1
"(183, 35)",0,1,1,0
"(184, 35)",1,0,0,1
"(185, 35)",0,0,1,1
"(186, 35)",1,1,1,0
"(187, 35)",1,0,0,1
"(188, 35)",0,1,1,0
"(189, 35)",1,1,0,0
"(190, 35)",1,0,0,1
"(191, 35)",0,1,1,0
"(192, 35)",1,1,0,0
"(193, 35)",1,1,0,0
"(194, 35)",1,1,0,0
"(195, 35)",1,0,0,1
"(196, 35)",0,0,1,1
"(197, 35)",0,1,1,0
"(198, 35)",1,1,0,0
"(199, 35)",1,0,0,1
"(200, 35)",0,1,1,0
"(1, 36)",1,1,0,0
"(2, 36)",1,0,0,1
"(3, 36)",0,0,1,0
"(4, 36)",1,0,0,1
"(5, 36)",1,1,1,0
"(6, 36)",1,0,0,1
"(7, 36)",1,0,1,0
"(8, 36)",0,1,0,1
"(9, 36)",0,0,1,1
"(10, 36)",0,1,1,0
"(11, 36)",0,1,0,1
"(12, 36)",0,1,1,0
"(13, 36)",1,0,0,0
"(14, 36)",1,0,0,1
"(15, 36)",0,0,1,1
"(16, 36)",0,1,1,0
"(17, 36)",1,0,0,0
"(18, 36)",0,1,0,1
"(19, 36)",0,0,1,1
"(20, 36)",0,1,1,1
"(21, 36)",0,0,1,0
"(22, 36)",1,1,0,0
"(23, 36)",1,0,0,1
"(24, 36)",0,0,1,1
"(25, 36)",0,1,1,0
"(26, 36)",1,1,0,0
"(27, 36)",1,1,0,0
"(28, 36)",1,0,0,1
"(29, 36)",0,0,1,1
"(30, 36)",1,1,1,1
"(31, 36)",1,0,1,0
"(32, 36)",1,0,0,0
"(33, 36)",1,1,0,0
"(34, 36)",1,0,0,0
"(35, 36)",1,0,0,1
"(36, 36)",1,1,1,0
"(37, 36)",1,0,0,1
"(38, 36)",1,0,1,1
"(39, 36)",0,0,1,1
"(40, 36)",0,0,1,0
"(41, 36)",0,1,0,1
"(42, 36)",0,1,1,0
"(43, 36)",0,0,0,1
"(44, 36)",0,0,1,1
"(45, 36)",0,1,1,0
"(46, 36)",1,0,0,1
"(47, 36)",1,0,1,0
"(48, 36)",1,1,0,0
"(49, 36)",1,1,0,0
"(50, 36)",0,1,0,0
"(51, 36)",1,1,0,1
"(52, 36)",0,1,1,0
"(53, 36)",0,1,0,1
"(54, 36)",0,0,1,1
"(55, 36)",0,0,1,1
"(56, 36)",0,0,1,1
"(57, 36)",0,0,1,1
"(58, 36)",0,0,1,1
"(59, 36)",0,0,1,1
"(60, 36)",0,0,1,1
"(61, 36)",1,0,1,0
"(62, 36)",1,1,0,0
"(63, 36)",1,0,0,1
"(64, 36)",0,0,1,1
"(65, 36)",0,1,1,1
"(66, 36)",1,0,1,0
"(67, 36)",0,1,0,1
"(68, 36)",0,1,1,0
"(69, 36)",1,0,0,0
"(70, 36)",1,0,0,1
"(71, 36)",0,1,1,0
"(72, 36)",0,1,0,1
"(73, 36)",0,1,1,0
"(74, 36)",0,1,0,1
"(75, 36)",0,0,1,1
"(76, 36)",1,1,1,0
"(77, 36)",1,1,0,0
"(78, 36)",0,1,0,1
"(79, 36)",1,0,1,0
"(80, 36)",1,0,0,0
"(81, 36)",1,1,0,0
"(82, 36)",1,0,0,1
"(83, 36)",0,1,1,0
"(84, 36)",0,1,0,0
"(85, 36)",1,1,0,0
"(86, 36)",1,0,0,1
"(87, 36)",1,1,1,0
"(88, 36)",0,1,0,0
"(89, 36)",1,1,0,1
"(90, 36)",0,1,1,0
"(91, 36)",0,1,0,0
"(92, 36)",1,1,0,0
"(93, 36)",1,1,0,1
"(94, 36)",1,0,1,0
"(95, 36)",1,0,0,1
"(96, 36)",0,1,1,0
"(97, 36)",1,0,0,1
"(98, 36)",1,0,1,0
"(99, 36)",1,0,0,1
"(100, 36)",1,0,1,0
"(101, 36)",1,1,0,0
"(102, 36)",0,1,0,1
"(103, 36)",0,0,1,1
"(104, 36)",1,0,1,0
"(105, 36)",1,0,0,1
"(106, 36)",0,0,1,1
"(107, 36)",0,0,1,1
"(108, 36)",1,0,1,0
"(109, 36)",1,0,0,1
"(110, 36)",0,0,1,1
"(111, 36)",1,0,1,0
"(112, 36)",1,0,0,1
"(113, 36)",1,0,1,0
"(114, 36)",0,1,0,0
"(115, 36)",1,1,0,1
"(116, 36)",1,0,1,0
"(117, 36)",0,1,0,1
"(118, 36)",0,1,1,0
"(119, 36)",1,1,0,1
"(120, 36)",0,1,1,0
"(121, 36)",0,1,0,1
"(122, 36)",0,0,1,1
"(123, 36)",1,0,1,0
"(124, 36)",1,1,0,0
"(125, 36)",1,0,0,1
"(126, 36)",0,0,1,1
"(127, 36)",0,0,1,1
"(128, 36)",0,0,1,1
"(129, 36)",0,1,1,0
"(130, 36)",1,1,0,0
"(131, 36)",1,1,0,0
"(132, 36)",1,0,0,1
"(133, 36)",1,0,1,0
"(134, 36)",0,1,0,1
"(135, 36)",0,0,1,1
"(136, 36)",1,0,1,0
"(137, 36)",1,1,0,0
"(138, 36)",0,1,0,0
"(139, 36)",1,1,0,1
"(140, 36)",0,0,1,1
"(141, 36)",1,0,1,1
"(142, 36)",0,0,1,0
"(143, 36)",0,1,0,1
"(144, 36)",0,1,1,0
"(145, 36)",1,1,0,0
"(146, 36)",1,1,0,0
"(147, 36)",0,1,0,1
"(148, 36)",0,0,1,1
"(149, 36)",1,0,1,0
"(150, 36)",1,1,0,0
"(151, 36)",1,0,0,1
"(152, 36)",0,1,1,0
"(153, 36)",1,1,0,0
"(154, 36)",1,0,0,1
"(155, 36)",1,0,1,1
"(156, 36)",0,1,1,0
"(157, 36)",0,1,0,1
"(158, 36)",1,0,1,0
"(159, 36)",1,0,0,1
"(160, 36)",0,1,1,0
"(161, 36)",1,1,0,0
"(162, 36)",1,1,0,0
"(163, 36)",1,0,0,1
"(164, 36)",1,0,1,0
"(165, 36)",0,1,0,1
"(166, 36)",0,1,1,0
"(167, 36)",1,0,0,1
"(168, 36)",0,1,1,0
"(169, 36)",1,0,0,0
"(170, 36)",1,1,0,0
"(171, 36)",1,0,0,1
"(172, 36)",1,0,1,0
"(173, 36)",0,1,0,1
"(174, 36)",0,0,1,0
"(175, 36)",1,1,0,0
"(176, 36)",0,1,0,1
"(177, 36)",1,0,1,0
"(178, 36)",1,1,0,1
"(179, 36)",1,0,1,0
"(180, 36)",1,1,0,0
"(181, 36)",0,1,0,1
"(182, 36)",1,0,1,0
"(183, 36)",1,0,0,1
"(184, 36)",0,1,1,1
"(185, 36)",0,0,1,1
"(186, 36)",0,1,1,0
"(187, 36)",1,1,0,0
"(188, 36)",1,0,0,1
"(189, 36)",0,1,1,0
"(190, 36)",1,1,0,1
"(191, 36)",0,0,1,1
"(192, 36)",0,1,1,0
"(193, 36)",1,1,0,0
"(194, 36)",0,1,0,1
"(195, 36)",0,1,1,0
"(196, 36)",1,0,0,1
"(197, 36)",1,0,1,0
"(198, 36)",1,1,0,0
"(199, 36)",0,1,0,1
"(200, 36)",1,0,1,0
"(1, 37)",1,1,0,0
"(2, 37)",0,1,0,1
"(3, 37)",1,0,1,0
"(4, 37)",1,1,0,0
"(5, 37)",0,1,0,1
"(6, 37)",0,1,1,0
"(7, 37)",1,1,0,1
"(8, 37)",1,0,1,0
"(9, 37)",1,0,0,0
"(10, 37)",1,0,0,1
"(11, 37)",0,0,1,1
"(12, 37)",0,0,1,1
"(13, 37)",0,1,1,1
"(14, 37)",0,1,1,1
"(15, 37)",0,0,1,1
"(16, 37)",0,0,1,1
"(17, 37)",0,1,1,1
"(18, 37)",0,0,1,0
"(19, 37)",1,0,0,1
"(20, 37)",0,0,1,1
"(21, 37)",1,0,1,0
"(22, 37)",0,1,0,1
"(23, 37)",0,1,1,1
"(24, 37)",0,0,1,0
"(25, 37)",1,0,0,1
"(26, 37)",0,1,1,0
"(27, 37)",1,1,0,0
"(28, 37)",1,1,0,0
"(29, 37)",1,0,0,1
"(30, 37)",1,1,1,0
"(31, 37)",0,1,0,1
"(32, 37)",0,1,1,0
"(33, 37)",1,1,0,0
"(34, 37)",1,1,0,0
"(35, 37)",1,1,0,0
"(36, 37)",0,1,0,0
"(37, 37)",1,1,0,0
"(38, 37)",0,1,0,1
"(39, 37)",0,0,1,1
"(40, 37)",1,0,1,1
"(41, 37)",1,0,1,0
"(42, 37)",1,0,0,1
"(43, 37)",0,0,1,1
"(44, 37)",1,0,1,0
"(45, 37)",1,0,0,1
"(46, 37)",0,1,1,0
"(47, 37)",1,1,0,0
"(48, 37)",0,1,0,0
"(49, 37)",0,1,0,1
"(50, 37)",1,0,1,1
"(51, 37)",0,1,1,1
"(52, 37)",1,0,1,0
"(53, 37)",1,0,0,1
"(54, 37)",0,0,1,1
"(55, 37)",0,0,1,1
"(56, 37)",1,0,1,0
"(57, 37)",1,0,0,1
"(58, 37)",0,0,1,1
"(59, 37)",0,0,1,1
"(60, 37)",1,0,1,0
"(61, 37)",0,1,0,1
"(62, 37)",0,1,1,0
"(63, 37)",0,1,0,1
"(64, 37)",1,0,1,1
"(65, 37)",1,0,1,0
"(66, 37)",0,1,0,1
"(67, 37)",0,0,1,1
"(68, 37)",1,0,1,1
"(69, 37)",0,1,1,0
"(70, 37)",1,1,0,0
"(71, 37)",1,0,0,1
"(72, 37)",1,0,1,0
"(73, 37)",1,0,0,1
"(74, 37)",0,0,1,1
"(75, 37)",1,0,1,0
"(76, 37)",0,1,0,1
"(77, 37)",0,1,1,0
"(78, 37)",1,0,0,1
"(79, 37)",0,1,1,0
"(80, 37)",0,1,0,1
"(81, 37)",1,1,1,0
"(82, 37)",0,1,0,1
"(83, 37)",1,0,1,0
"(84, 37)",1,0,0,1
"(85, 37)",0,1,1,0
"(86, 37)",1,1,0,0
"(87, 37)",0,1,0,1
"(88, 37)",0,0,1,1
"(89, 37)",0,1,1,0
"(90, 37)",1,0,0,1
"(91, 37)",0,0,1,1
"(92, 37)",0,1,1,0
"(93, 37)",0,1,0,0
"(94, 37)",1,1,0,0
"(95, 37)",0,1,0,1
"(96, 37)",1,0,1,0
"(97, 37)",1,1,0,0
"(98, 37)",1,1,0,0
"(99, 37)",1,1,0,0
"(100, 37)",0,1,0,1
"(101, 37)",1,1,1,0
"(102, 37)",0,0,0,1
"(103, 37)",1,0,1,0
"(104, 37)",1,1,0,0
"(105, 37)",0,1,0,1
"(106, 37)",0,0,1,1
"(107, 37)",1,0,1,0
"(108, 37)",1,1,0,0
"(109, 37)",1,1,0,0
"(110, 37)",0,0,0,1
"(111, 37)",1,1,1,0
"(112, 37)",1,1,0,0
"(113, 37)",0,1,0,1
"(114, 37)",1,0,1,0
"(115, 37)",1,1,0,0
"(116, 37)",0,1,0,1
"(117, 37)",1,0,1,1
"(118, 37)",0,0,1,0
"(119, 37)",1,1,0,0
"(120, 37)",1,0,0,1
"(121, 37)",0,0,1,1
"(122, 37)",1,0,1,0
"(123, 37)",0,1,0,1
"(124, 37)",1,1,1,0
"(125, 37)",0,1,0,1
"(126, 37)",0,0,1,1
"(127, 37)",0,0,1,1
"(128, 37)",1,0,1,0
"(129, 37)",1,0,0,1
"(130, 37)",0,1,1,0
"(131, 37)",1,1,0,0
"(132, 37)",1,1,0,0
"(133, 37)",0,1,0,1
"(134, 37)",0,0,1,1
"(135, 37)",1,0,1,0
"(136, 37)",1,1,0,0
"(137, 37)",0,1,0,1
"(138, 37)",1,0,1,0
"(139, 37)",1,1,0,0
"(140, 37)",0,0,0,1
"(141, 37)",0,1,1,0
"(142, 37)",1,0,0,1
"(143, 37)",1,0,1,0
"(144, 37)",1,0,0,1
"(145, 37)",0,1,1,1
"(146, 37)",0,1,1,1
"(147, 37)",1,0,1,1
"(148, 37)",0,0,1,0
"(149, 37)",1,1,0,0
"(150, 37)",1,1,0,0
"(151, 37)",1,1,0,0
"(152, 37)",1,0,0,0
"(153, 37)",1,1,0,0
"(154, 37)",1,1,0,0
"(155, 37)",1,1,0,0
"(156, 37)",1,0,0,1
"(157, 37)",0,0,1,1
"(158, 37)",0,1,1,0
"(159, 37)",1,1,0,0
"(160, 37)",1,0,0,1
"(161, 37)",0,1,1,0
"(162, 37)",1,1,0,0
"(163, 37)",0,1,0,0
"(164, 37)",1,1,0,1
"(165, 37)",0,0,1,1
"(166, 37)",0,0,1,1
"(167, 37)",0,1,1,0
"(168, 37)",1,0,0,1
"(169, 37)",0,1,1,1
"(170, 37)",0,1,1,0
"(171, 37)",1,1,0,0
"(172, 37)",0,1,0,1
"(173, 37)",0,0,1,1
"(174, 37)",0,0,1,1
"(175, 37)",0,1,1,0
"(176, 37)",1,0,0,0
"(177, 37)",1,1,0,0
"(178, 37)",1,1,0,0
"(179, 37)",1,1,0,0
"(180, 37)",0,1,0,1
"(181, 37)",0,0,1,0
"(182, 37)",1,1,0,0
"(183, 37)",1,1,0,1
"(184, 37)",0,0,1,1
"(185, 37)",0,0,1,1
"(186, 37)",1,0,1,0
"(187, 37)",1,1,0,0
"(188, 37)",1,1,0,0
"(189, 37)",0,0,0,1
"(190, 37)",0,1,1,1
"(191, 37)",0,0,1,1
"(192, 37)",0,0,1,1
"(193, 37)",1,1,1,0
"(194, 37)",1,0,0,1
"(195, 37)",0,0,1,1
"(196, 37)",0,1,1,0
"(197, 37)",0,1,0,0
"(198, 37)",0,1,0,1
"(199, 37)",1,0,1,0
"(200, 37)",1,1,0,0
"(1, 38)",0,1,0,1
"(2, 38)",1,0,1,0
"(3, 38)",1,1,0,0
"(4, 38)",0,1,0,1
"(5, 38)",1,0,1,0
"(6, 38)",1,0,0,0
"(7, 38)",1,1,0,0
"(8, 38)",1,1,0,0
"(9, 38)",0,1,0,1
"(10, 38)",0,1,1,1
"(11, 38)",0,0,1,1
"(12, 38)",1,0,1,0
"(13, 38)",1,0,0,1
"(14, 38)",1,0,1,0
"(15, 38)",1,0,0,1
"(16, 38)",0,0,1,1
"(17, 38)",1,0,1,0
"(18, 38)",1,0,0,1
"(19, 38)",0,1,1,0
"(20, 38)",1,0,0,0
"(21, 38)",0,1,0,1
"(22, 38)",0,0,1,1
"(23, 38)",0,0,1,1
"(24, 38)",1,0,1,0
"(25, 38)",0,1,0,1
"(26, 38)",1,0,1,1
"(27, 38)",0,1,1,0
"(28, 38)",0,1,0,1
"(29, 38)",0,1,1,0
"(30, 38)",0,1,0,1
"(31, 38)",0,0,1,1
"(32, 38)",1,0,1,0
"(33, 38)",1,1,0,0
"(34, 38)",1,1,0,0
"(35, 38)",1,1,0,0
"(36, 38)",1,0,0,1
"(37, 38)",0,1,1,1
"(38, 38)",0,0,1,1
"(39, 38)",0,0,1,0
"(40, 38)",1,1,0,0
"(41, 38)",1,1,0,1
"(42, 38)",1,1,1,1
"(43, 38)",1,0,1,0
"(44, 38)",0,1,0,1
"(45, 38)",0,1,1,0
"(46, 38)",1,0,0,0
"(47, 38)",0,1,0,1
"(48, 38)",1,0,1,0
"(49, 38)",1,0,0,1
"(50, 38)",0,1,1,0
"(51, 38)",1,0,0,0
"(52, 38)",1,1,0,0
"(53, 38)",0,1,0,1
"(54, 38)",1,0,1,0
"(55, 38)",1,0,0,0
"(56, 38)",1,1,0,0
"(57, 38)",1,1,0,0
"(58, 38)",1,0,0,1
"(59, 38)",1,0,1,0
"(60, 38)",1,1,0,1
"(61, 38)",0,0,1,1
"(62, 38)",1,0,1,1
"(63, 38)",0,0,1,1
"(64, 38)",1,1,1,0
"(65, 38)",0,1,0,1
"(66, 38)",1,0,1,0
"(67, 38)",1,0,0,1
"(68, 38)",0,1,1,0
"(69, 38)",1,0,0,1
"(70, 38)",0,1,1,0
"(71, 38)",1,1,0,0
"(72, 38)",0,1,0,0
"(73, 38)",1,1,0,0
"(74, 38)",1,0,0,0
"(75, 38)",0,1,0,1
"(76, 38)",0,0,1,1
"(77, 38)",1,0,1,0
"(78, 38)",1,1,0,0
"(79, 38)",1,0,0,1
"(80, 38)",1,0,1,0
"(81, 38)",0,1,0,1
"(82, 38)",1,0,1,1
"(83, 38)",0,1,1,0
"(84, 38)",1,1,0,0
"(85, 38)",1,0,0,0
"(86, 38)",0,1,0,1
"(87, 38)",1,0,1,0
"(88, 38)",1,0,0,0
"(89, 38)",1,0,0,1
"(90, 38)",0,1,1,0
"(91, 38)",1,0,0,1
"(92, 38)",0,0,1,1
"(93, 38)",0,0,1,1
"(94, 38)",0,1,1,0
"(95, 38)",1,0,0,1
"(96, 38)",0,1,1,0
"(97, 38)",0,1,0,0
"(98, 38)",1,1,0,0
"(99, 38)",1,1,0,0
"(100, 38)",1,0,0,1
"(101, 38)",0,1,1,0
"(102, 38)",1,0,0,1
"(103, 38)",1,1,1,0
"(104, 38)",0,1,0,1
"(105, 38)",0,0,1,1
"(106, 38)",1,0,1,0
"(107, 38)",1,1,0,0
"(108, 38)",1,1,0,0
"(109, 38)",0,1,0,1
"(110, 38)",1,0,1,0
"(111, 38)",1,1,0,0
"(112, 38)",0,1,0,1
"(113, 38)",1,0,1,0
"(114, 38)",1,1,0,0
"(115, 38)",0,1,0,1
"(116, 38)",0,0,1,0
"(117, 38)",0,1,0,1
"(118, 38)",0,0,1,1
"(119, 38)",0,1,1,0
"(120, 38)",0,1,0,1
"(121, 38)",1,0,1,0
"(122, 38)",1,1,0,0
"(123, 38)",0,0,0,1
"(124, 38)",0,1,1,1
"(125, 38)",0,0,1,1
"(126, 38)",0,0,1,1
"(127, 38)",1,0,1,0
"(128, 38)",1,1,0,0
"(129, 38)",1,1,0,0
"(130, 38)",0,0,0,1
"(131, 38)",0,1,1,0
"(132, 38)",0,1,0,1
"(133, 38)",1,0,1,0
"(134, 38)",1,0,0,0
"(135, 38)",0,1,0,1
"(136, 38)",1,1,1,0
"(137, 38)",1,0,0,0
"(138, 38)",1,1,0,0
"(139, 38)",1,1,0,1
"(140, 38)",0,0,1,1
"(141, 38)",0,0,1,1
"(142, 38)",0,1,1,0
"(143, 38)",0,1,0,1
"(144, 38)",0,1,1,0
"(145, 38)",1,0,0,1
"(146, 38)",1,0,1,1
"(147, 38)",0,1,1,0
"(148, 38)",1,0,0,1
"(149, 38)",0,1,1,0
"(150, 38)",0,1,0,1
"(151, 38)",0,1,1,0
"(152, 38)",0,1,0,1
"(153, 38)",0,1,1,1
"(154, 38)",0,1,1,0
"(155, 38)",0,1,0,0
"(156, 38)",0,1,0,1
"(157, 38)",1,0,1,0
"(158, 38)",1,0,0,1
"(159, 38)",0,1,1,0
"(160, 38)",0,1,0,1
"(161, 38)",1,0,1,0
"(162, 38)",1,1,0,1
"(163, 38)",1,0,1,0
"(164, 38)",1,1,0,0
"(165, 38)",1,0,0,1
"(166, 38)",0,0,1,1
"(167, 38)",1,0,1,0
"(168, 38)",0,1,0,1
"(169, 38)",1,0,1,0
"(170, 38)",1,0,0,0
"(171, 38)",1,1,0,0
"(172, 38)",0,0,0,1
"(173, 38)",1,0,1,1
"(174, 38)",1,0,1,0
"(175, 38)",1,0,0,1
"(176, 38)",0,1,1,1
"(177, 38)",0,1,1,0
"(178, 38)",0,1,0,0
"(179, 38)",0,1,0,1
"(180, 38)",1,0,1,1
"(181, 38)",1,0,1,0
"(182, 38)",1,1,0,0
"(183, 38)",1,1,0,0
"(184, 38)",1,0,0,0
"(185, 38)",1,0,0,1
"(186, 38)",0,1,1,0
"(187, 38)",1,1,0,0
"(188, 38)",1,1,0,1
"(189, 38)",1,0,1,0
"(190, 38)",1,0,0,0
"(191, 38)",1,0,0,1
"(192, 38)",0,0,1,1
"(193, 38)",0,1,1,0
"(194, 38)",1,1,0,0
"(195, 38)",1,0,0,1
"(196, 38)",0,0,1,1
"(197, 38)",0,0,1,1
"(198, 38)",0,0,1,1
"(199, 38)",0,1,1,0
"(200, 38)",1,1,0,0
"(1, 39)",1,0,0,0
"(2, 39)",1,1,0,0
"(3, 39)",1,1,0,1
"(4, 39)",0,0,1,1
"(5, 39)",0,1,1,1
"(6, 39)",0,1,1,0
"(7, 39)",1,1,0,0
"(8, 39)",0,1,0,1
"(9, 39)",0,0,1,1
"(10, 39)",0,0,1,1
"(11, 39)",1,0,1,0
"(12, 39)",0,1,0,0
"(13, 39)",1,1,0,0
"(14, 39)",1,1,0,0
"(15, 39)",0,1,0,1
"(16, 39)",1,0,1,0
"(17, 39)",1,1,0,0
"(18, 39)",1,1,0,0
"(19, 39)",1,0,0,0
"(20, 39)",1,1,0,1
"(21, 39)",1,0,1,0
"(22, 39)",1,0,0,1
"(23, 39)",1,0,1,0
"(24, 39)",0,1,0,1
"(25, 39)",1,0,1,0
"(26, 39)",1,1,0,1
"(27, 39)",0,0,1,1
"(28, 39)",0,0,1,1
"(29, 39)",1,0,1,0
"(30, 39)",1,0,0,1
"(31, 39)",1,0,1,0
"(32, 39)",1,1,0,1
"(33, 39)",0,1,1,0
"(34, 39)",1,1,0,0
"(35, 39)",0,1,0,1
"(36, 39)",0,1,1,0
"(37, 39)",1,0,0,1
"(38, 39)",0,0,1,1
"(39, 39)",1,0,1,0
"(40, 39)",1,1,0,0
"(41, 39)",1,1,0,0
"(42, 39)",1,1,0,0
"(43, 39)",1,1,0,0
"(44, 39)",1,0,0,1
"(45, 39)",1,0,1,0
"(46, 39)",1,1,0,1
"(47, 39)",1,0,1,0
"(48, 39)",1,1,0,0
"(49, 39)",1,1,0,0
"(50, 39)",1,0,0,1
"(51, 39)",1,1,1,0
"(52, 39)",0,1,0,1
"(53, 39)",0,0,1,1
"(54, 39)",0,1,1,0
"(55, 39)",1,1,0,1
"(56, 39)",0,1,1,0
"(57, 39)",1,1,0,0
"(58, 39)",1,1,0,0
"(59, 39)",1,1,0,0
"(60, 39)",0,1,0,1
"(61, 39)",1,0,1,0
"(62, 39)",0,1,0,1
"(63, 39)",0,0,1,1
"(64, 39)",0,1,1,1
"(65, 39)",0,0,1,0
"(66, 39)",1,1,0,0
"(67, 39)",0,1,0,0
"(68, 39)",1,0,0,1
"(69, 39)",0,1,1,0
"(70, 39)",0,0,0,1
"(71, 39)",0,1,1,1
"(72, 39)",1,0,1,0
"(73, 39)",1,1,0,0
"(74, 39)",0,1,0,1
"(75, 39)",0,0,1,1
"(76, 39)",0,0,1,1
"(77, 39)",1,1,1,0
"(78, 39)",1,1,0,0
"(79, 39)",1,1,0,0
"(80, 39)",0,1,0,1
"(81, 39)",1,0,1,0
"(82, 39)",0,1,0,0
"(83, 39)",1,0,0,1
"(84, 39)",0,1,1,0
"(85, 39)",1,1,0,0
"(86, 39)",1,0,0,1
"(87, 39)",0,1,1,0
"(88, 39)",1,1,0,0
"(89, 39)",1,1,0,0
"(90, 39)",1,0,0,1
"(91, 39)",0,1,1,0
"(92, 39)",0,0,0,1
"(93, 39)",1,0,1,0
"(94, 39)",1,0,0,1
"(95, 39)",0,1,1,0
"(96, 39)",1,0,0,1
"(97, 39)",0,0,1,1
"(98, 39)",0,1,1,0
"(99, 39)",1,1,0,0
"(100, 39)",1,1,0,0
"(101, 39)",0,0,0,1
"(102, 39)",1,1,1,0
"(103, 39)",1,1,0,0
"(104, 39)",0,0,0,1
"(105, 39)",1,0,1,0
"(106, 39)",0,1,0,1
"(107, 39)",0,1,1,0
"(108, 39)",0,1,0,1
"(109, 39)",1,0,1,0
"(110, 39)",1,1,0,0
"(111, 39)",0,1,0,1
"(112, 39)",1,0,1,1
"(113, 39)",0,1,1,0
"(114, 39)",1,1,0,0
"(115, 39)",1,0,0,1
"(116, 39)",0,0,1,1
"(117, 39)",0,0,1,1
"(118, 39)",0,0,1,1
"(119, 39)",0,0,1,1
"(120, 39)",1,0,1,0
"(121, 39)",1,1,0,0
"(122, 39)",0,1,0,1
"(123, 39)",0,0,1,1
"(124, 39)",1,0,1,0
"(125, 39)",0,0,0,1
"(126, 39)",1,0,1,1
"(127, 39)",0,1,1,0
"(128, 39)",1,1,0,0
"(129, 39)",1,1,0,1
"(130, 39)",0,0,1,1
"(131, 39)",0,0,1,1
"(132, 39)",1,0,1,0
"(133, 39)",1,1,0,0
"(134, 39)",1,1,0,1
"(135, 39)",1,0,1,0
"(136, 39)",1,1,0,1
"(137, 39)",0,1,1,1
"(138, 39)",0,1,1,0
"(139, 39)",0,1,0,1
"(140, 39)",0,0,1,1
"(141, 39)",0,0,1,1
"(142, 39)",1,0,1,0
"(143, 39)",1,0,0,1
"(144, 39)",1,0,1,0
"(145, 39)",1,1,0,0
"(146, 39)",1,1,0,0
"(147, 39)",1,0,0,1
"(148, 39)",0,1,1,0
"(149, 39)",1,0,0,1
"(150, 39)",1,0,1,0
"(151, 39)",1,0,0,1
"(152, 39)",1,0,1,0
"(153, 39)",1,0,0,1
"(154, 39)",1,0,1,0
"(155, 39)",1,0,0,1
"(156, 39)",1,0,1,0
"(157, 39)",1,1,0,0
"(158, 39)",1,1,0,1
"(159, 39)",1,0,1,1
"(160, 39)",0,0,1,0
"(161, 39)",0,1,0,1
"(162, 39)",1,1,1,0
"(163, 39)",1,1,0,0
"(164, 39)",1,1,0,0
"(165, 39)",0,1,0,1
"(166, 39)",1,0,1,0
"(167, 39)",1,1,0,0
"(168, 39)",0,0,0,1
"(169, 39)",0,1,1,1
"(170, 39)",1,1,1,0
"(171, 39)",0,1,0,1
"(172, 39)",0,0,1,1
"(173, 39)",0,1,1,0
"(174, 39)",1,1,0,0
"(175, 39)",0,1,0,1
"(176, 39)",0,0,1,1
"(177, 39)",0,0,1,1
"(178, 39)",0,0,1,1
"(179, 39)",0,0,1,1
"(180, 39)",1,1,1,0
"(181, 39)",1,1,0,0
"(182, 39)",1,1,0,0
"(183, 39)",0,1,0,1
"(184, 39)",1,1,1,0
"(185, 39)",1,1,0,0
"(186, 39)",1,0,0,1
"(187, 39)",0,1,1,0
"(188, 39)",0,1,0,0
"(189, 39)",1,1,0,0
"(190, 39)",1,1,0,1
"(191, 39)",0,1,1,0
"(192, 39)",1,0,0,1
"(193, 39)",0,0,1,1
"(194, 39)",1,1,1,0
"(195, 39)",0,1,0,1
"(196, 39)",0,0,1,1
"(197, 39)",1,0,1,0
"(198, 39)",0,0,0,1
"(199, 39)",1,0,1,0
"(200, 39)",1,1,0,0
"(1, 40)",1,1,0,0
"(2, 40)",1,1,0,0
